match_id,date,match_date,tournament,city,country,level,round,best_of_5,surface,indoor,player_a_id,player_b_id,winner_id,duration_minutes
2022-328_20221024_23.0,2022-10-24,2022-10-25,Basel,Basel,,500,R16,0,hard,0,CD85,S0LA,CD85,156.0
2022-328_20221024_24.0,2022-10-24,2022-10-25,Basel,Basel,,500,R16,0,hard,0,A0E2,V812,A0E2,86.0
2022-328_20221024_25.0,2022-10-24,2022-10-26,Basel,Basel,,500,QF,0,hard,0,BD06,W367,BD06,128.0
2022-328_20221024_26.0,2022-10-24,2022-10-26,Basel,Basel,,500,QF,0,hard,0,R0DG,RC91,R0DG,80.0
2022-328_20221024_27.0,2022-10-24,2022-10-26,Basel,Basel,,500,QF,0,hard,0,AG37,BK92,AG37,71.0
2022-328_20221024_28.0,2022-10-24,2022-10-26,Basel,Basel,,500,QF,0,hard,0,A0E2,CD85,A0E2,99.0
2022-328_20221024_29.0,2022-10-24,2022-10-27,Basel,Basel,,500,SF,0,hard,0,BD06,R0DG,R0DG,121.0
2022-328_20221024_30.0,2022-10-24,2022-10-27,Basel,Basel,,500,SF,0,hard,0,A0E2,AG37,AG37,81.0
2022-328_20221024_31.0,2022-10-24,2022-10-29,Basel,Basel,,500,F,0,hard,0,AG37,R0DG,AG37,99.0
2022-337_20221024_1.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,DB59,TE51,TE51,88.0
2022-337_20221024_2.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,CG80,HB64,CG80,124.0
2022-337_20221024_3.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,RH24,SU87,RH24,85.0
2022-337_20221024_4.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,HB71,TD51,HB71,142.0
2022-337_20221024_5.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,FB98,N732,FB98,164.0
2022-337_20221024_6.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,R09X,SU55,SU55,101.0
2022-337_20221024_7.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,KE29,W09G,KE29,106.0
2022-337_20221024_8.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,E687,O449,E687,104.0
2022-337_20221024_9.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,CG04,N771,N771,127.0
2022-337_20221024_10.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,GC88,GJ37,GC88,74.0
2022-337_20221024_11.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,D875,MJ08,D875,74.0
2022-337_20221024_12.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,RE44,SM37,RE44,92.0
2022-337_20221024_13.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,GD64,S0AG,S0AG,73.0
2022-337_20221024_14.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,C0AU,M0JZ,C0AU,68.0
2022-337_20221024_15.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,PL56,TB69,TB69,175.0
2022-337_20221024_16.0,2022-10-24,2022-10-24,Vienna,Vienna,,500,R32,0,hard,0,BG23,MM58,MM58,59.0
2022-337_20221024_17.0,2022-10-24,2022-10-25,Vienna,Vienna,,500,R16,0,hard,0,CG80,TE51,CG80,163.0
2022-337_20221024_18.0,2022-10-24,2022-10-25,Vienna,Vienna,,500,R16,0,hard,0,HB71,RH24,HB71,138.0
2022-337_20221024_19.0,2022-10-24,2022-10-25,Vienna,Vienna,,500,R16,0,hard,0,FB98,SU55,SU55,102.0
2022-337_20221024_20.0,2022-10-24,2022-10-25,Vienna,Vienna,,500,R16,0,hard,0,E687,KE29,E687,76.0
2022-337_20221024_21.0,2022-10-24,2022-10-25,Vienna,Vienna,,500,R16,0,hard,0,GC88,N771,GC88,81.0
2022-337_20221024_22.0,2022-10-24,2022-10-25,Vienna,Vienna,,500,R16,0,hard,0,D875,RE44,D875,71.0
2022-337_20221024_23.0,2022-10-24,2022-10-25,Vienna,Vienna,,500,R16,0,hard,0,C0AU,S0AG,S0AG,89.0
2022-337_20221024_24.0,2022-10-24,2022-10-25,Vienna,Vienna,,500,R16,0,hard,0,MM58,TB69,MM58,98.0
2022-337_20221024_25.0,2022-10-24,2022-10-26,Vienna,Vienna,,500,QF,0,hard,0,CG80,HB71,CG80,173.0
2022-337_20221024_26.0,2022-10-24,2022-10-26,Vienna,Vienna,,500,QF,0,hard,0,E687,SU55,SU55,98.0
2022-337_20221024_27.0,2022-10-24,2022-10-26,Vienna,Vienna,,500,QF,0,hard,0,D875,GC88,D875,118.0
2022-337_20221024_28.0,2022-10-24,2022-10-26,Vienna,Vienna,,500,QF,0,hard,0,MM58,S0AG,MM58,90.0
2022-337_20221024_29.0,2022-10-24,2022-10-27,Vienna,Vienna,,500,SF,0,hard,0,CG80,SU55,SU55,88.0
2022-337_20221024_30.0,2022-10-24,2022-10-27,Vienna,Vienna,,500,SF,0,hard,0,D875,MM58,MM58,85.0
2022-337_20221024_31.0,2022-10-24,2022-10-29,Vienna,Vienna,,500,F,0,hard,0,MM58,SU55,MM58,136.0
2022-352_20221031_1.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,BD06,PL56,PL56,86.0
2022-352_20221031_2.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,C0AU,SU55,SU55,132.0
2022-352_20221031_3.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,CD85,R772,CD85,91.0
2022-352_20221031_4.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,KI95,N771,N771,70.0
2022-352_20221031_5.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,CG80,MW02,MW02,156.0
2022-352_20221031_6.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,E687,N0AE,E687,129.0
2022-352_20221031_7.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,G628,MV14,G628,73.0
2022-352_20221031_8.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,BG23,HB64,BG23,74.0
2022-352_20221031_9.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,C977,M0EJ,M0EJ,82.0
2022-352_20221031_10.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,HH06,S0AG,HH06,68.0
2022-352_20221031_11.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,B0BI,KE29,KE29,57.0
2022-352_20221031_12.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,C0BC,SM37,C0BC,78.0
2022-352_20221031_13.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,BK92,Y268,Y268,132.0
2022-352_20221031_14.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,MC10,SD32,SD32,170.0
2022-352_20221031_15.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,DH50,FB98,FB98,89.0
2022-352_20221031_16.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,SU87,TD51,TD51,74.0
2022-352_20221031_17.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,D0CO,RC91,D0CO,90.0
2022-352_20221031_18.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,DH58,K0AH,DH58,162.0
2022-352_20221031_19.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,I186,O449,I186,81.0
2022-352_20221031_20.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,R0DG,W367,R0DG,150.0
2022-352_20221031_21.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,HB71,ME82,HB71,108.0
2022-352_20221031_22.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,F0F1,F510,F510,156.0
2022-352_20221031_23.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,D875,V812,D875,115.0
2022-352_20221031_24.0,2022-10-31,2022-10-31,Paris Masters,Paris Masters,,M,R64,0,hard,0,KC56,N732,N732,91.0
2022-352_20221031_25.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,N409,PL56,PL56,152.0
2022-352_20221031_26.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,CD85,SU55,CD85,134.0
2022-352_20221031_27.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,MW02,N771,MW02,172.0
2022-352_20221031_28.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,E687,TE51,TE51,80.0
2022-352_20221031_29.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,G628,RH16,RH16,84.0
2022-352_20221031_30.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,BG23,M0EJ,M0EJ,69.0
2022-352_20221031_31.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,HH06,KE29,KE29,114.0
2022-352_20221031_32.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,C0BC,D643,D643,103.0
2022-352_20221031_33.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,AG37,Y268,AG37,210.0
2022-352_20221031_34.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,FB98,SD32,SD32,186.0
2022-352_20221031_35.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,D0CO,TD51,TD51,84.0
2022-352_20221031_36.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,DH58,MM58,DH58,166.0
2022-352_20221031_37.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,I186,RE44,RE44,61.0
2022-352_20221031_38.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,HB71,R0DG,R0DG,64.0
2022-352_20221031_39.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,D875,F510,D875,90.0
2022-352_20221031_40.0,2022-10-31,2022-11-01,Paris Masters,Paris Masters,,M,R32,0,hard,0,A0E2,N732,A0E2,72.0
2022-352_20221031_41.0,2022-10-31,2022-11-02,Paris Masters,Paris Masters,,M,R16,0,hard,0,CD85,PL56,PL56,79.0
2022-352_20221031_42.0,2022-10-31,2022-11-02,Paris Masters,Paris Masters,,M,R16,0,hard,0,MW02,TE51,TE51,98.0
2022-352_20221031_43.0,2022-10-31,2022-11-02,Paris Masters,Paris Masters,,M,R16,0,hard,0,M0EJ,RH16,M0EJ,139.0
2022-352_20221031_44.0,2022-10-31,2022-11-02,Paris Masters,Paris Masters,,M,R16,0,hard,0,D643,KE29,D643,87.0
2022-352_20221031_45.0,2022-10-31,2022-11-02,Paris Masters,Paris Masters,,M,R16,0,hard,0,AG37,SD32,AG37,93.0
2022-352_20221031_46.0,2022-10-31,2022-11-02,Paris Masters,Paris Masters,,M,R16,0,hard,0,DH58,TD51,TD51,100.0
2022-352_20221031_47.0,2022-10-31,2022-11-02,Paris Masters,Paris Masters,,M,R16,0,hard,0,R0DG,RE44,R0DG,89.0
2022-352_20221031_48.0,2022-10-31,2022-11-02,Paris Masters,Paris Masters,,M,R16,0,hard,0,A0E2,D875,A0E2,71.0
2022-352_20221031_49.0,2022-10-31,2022-11-03,Paris Masters,Paris Masters,,M,QF,0,hard,0,PL56,TE51,TE51,76.0
2022-352_20221031_50.0,2022-10-31,2022-11-03,Paris Masters,Paris Masters,,M,QF,0,hard,0,D643,M0EJ,D643,74.0
2022-352_20221031_51.0,2022-10-31,2022-11-03,Paris Masters,Paris Masters,,M,QF,0,hard,0,AG37,TD51,AG37,93.0
2022-352_20221031_52.0,2022-10-31,2022-11-03,Paris Masters,Paris Masters,,M,QF,0,hard,0,A0E2,R0DG,R0DG,100.0
2022-352_20221031_53.0,2022-10-31,2022-11-04,Paris Masters,Paris Masters,,M,SF,0,hard,0,D643,TE51,D643,139.0
2022-352_20221031_54.0,2022-10-31,2022-11-04,Paris Masters,Paris Masters,,M,SF,0,hard,0,AG37,R0DG,R0DG,87.0
2022-352_20221031_55.0,2022-10-31,2022-11-06,Paris Masters,Paris Masters,,M,F,0,hard,0,D643,R0DG,R0DG,153.0
2022-7696_20221107_1.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,S0LA,T0AP,S0LA,56.0
2022-7696_20221107_2.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,D0CO,S0LA,S0LA,86.0
2022-7696_20221107_3.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,D0CO,T0AP,D0CO,92.0
2022-7696_20221107_4.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,M0EJ,S0LA,S0LA,146.0
2022-7696_20221107_5.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,M0EJ,T0AP,M0EJ,70.0
2022-7696_20221107_6.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,D0CO,M0EJ,D0CO,57.0
2022-7696_20221107_7.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,L0BV,P0CT,L0BV,64.0
2022-7696_20221107_8.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,N0AE,P0CT,N0AE,62.0
2022-7696_20221107_9.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,L0BV,N0AE,N0AE,68.0
2022-7696_20221107_10.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,A0FC,P0CT,P0CT,158.0
2022-7696_20221107_11.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,A0FC,L0BV,L0BV,78.0
2022-7696_20221107_12.0,2022-11-07,2022-11-07,NextGen Finals,NextGen Finals,,A,RR,1,hard,0,A0FC,N0AE,N0AE,130.0
2022-7696_20221107_13.0,2022-11-07,2022-11-13,NextGen Finals,NextGen Finals,,A,SF,1,hard,0,L0BV,S0LA,L0BV,82.0
2022-7696_20221107_14.0,2022-11-07,2022-11-13,NextGen Finals,NextGen Finals,,A,SF,1,hard,0,D0CO,N0AE,N0AE,99.0
2022-7696_20221107_15.0,2022-11-07,2022-11-15,NextGen Finals,NextGen Finals,,A,F,1,hard,0,L0BV,N0AE,N0AE,79.0
2022-605_20221114_1.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,D643,RE44,D643,67.0
2022-605_20221114_2.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,D643,MM58,D643,191.0
2022-605_20221114_3.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,MM58,RE44,RE44,151.0
2022-605_20221114_4.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,D643,TE51,D643,98.0
2022-605_20221114_5.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,RE44,TE51,RE44,102.0
2022-605_20221114_6.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,MM58,TE51,TE51,141.0
2022-605_20221114_7.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,AG37,FB98,FB98,164.0
2022-605_20221114_8.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,FB98,RH16,RH16,131.0
2022-605_20221114_9.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,AG37,RH16,RH16,111.0
2022-605_20221114_10.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,FB98,N409,FB98,97.0
2022-605_20221114_11.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,AG37,N409,AG37,117.0
2022-605_20221114_12.0,2022-11-14,2022-11-14,Tour Finals,Tour Finals,,F,RR,0,hard,0,N409,RH16,N409,102.0
2022-605_20221114_13.0,2022-11-14,2022-11-20,Tour Finals,Tour Finals,,F,SF,0,hard,0,D643,FB98,D643,114.0
2022-605_20221114_14.0,2022-11-14,2022-11-20,Tour Finals,Tour Finals,,F,SF,0,hard,0,RE44,RH16,RH16,68.0
2022-605_20221114_15.0,2022-11-14,2022-11-22,Tour Finals,Tour Finals,,F,F,0,hard,0,D643,RH16,D643,92.0
2022-M-DC-2022-FLS-M-AUS-NED-01_20221122_1.0,2022-11-22,2022-11-22,Davis Cup Finals QF: AUS vs NED,Davis Cup Finals QF: AUS vs NED,,D,RR,0,hard,0,GJ37,TC61,TC61,
2022-M-DC-2022-FLS-M-AUS-NED-01_20221122_2.0,2022-11-22,2022-11-22,Davis Cup Finals QF: AUS vs NED,Davis Cup Finals QF: AUS vs NED,,D,RR,0,hard,0,DH58,V812,DH58,
2022-M-DC-2022-FLS-M-CRO-ESP-01_20221123_1.0,2022-11-23,2022-11-23,Davis Cup Finals QF: CRO vs ESP,Davis Cup Finals QF: CRO vs ESP,,D,RR,0,hard,0,BD06,CG80,CG80,
2022-M-DC-2022-FLS-M-CRO-ESP-01_20221123_2.0,2022-11-23,2022-11-23,Davis Cup Finals QF: CRO vs ESP,Davis Cup Finals QF: CRO vs ESP,,D,RR,0,hard,0,C977,CD85,C977,
2022-M-DC-2022-FLS-M-GER-CAN-01_20221124_1.0,2022-11-24,2022-11-24,Davis Cup Finals QF: GER vs CAN,Davis Cup Finals QF: GER vs CAN,,D,RR,0,hard,0,SL28,SU55,SL28,
2022-M-DC-2022-FLS-M-GER-CAN-01_20221124_2.0,2022-11-24,2022-11-24,Davis Cup Finals QF: GER vs CAN,Davis Cup Finals QF: GER vs CAN,,D,RR,0,hard,0,AG37,O449,AG37,
2022-M-DC-2022-FLS-M-ITA-USA-01_20221124_1.0,2022-11-24,2022-11-24,Davis Cup Finals QF: ITA vs USA,Davis Cup Finals QF: ITA vs USA,,D,RR,0,hard,0,SU87,TD51,SU87,
2022-M-DC-2022-FLS-M-ITA-USA-01_20221124_2.0,2022-11-24,2022-11-24,Davis Cup Finals QF: ITA vs USA,Davis Cup Finals QF: ITA vs USA,,D,RR,0,hard,0,FB98,M0EJ,FB98,
2022-M-DC-2022-FLS-M-AUS-CRO-01_20221125_1.0,2022-11-25,2022-11-25,Davis Cup Finals SF: AUS vs CRO,Davis Cup Finals SF: AUS vs CRO,,D,RR,0,hard,0,CG80,KD46,CG80,
2022-M-DC-2022-FLS-M-AUS-CRO-01_20221125_2.0,2022-11-25,2022-11-25,Davis Cup Finals SF: AUS vs CRO,Davis Cup Finals SF: AUS vs CRO,,D,RR,0,hard,0,C977,DH58,DH58,
2022-M-DC-2022-FLS-M-ITA-CAN-01_20221126_1.0,2022-11-26,2022-11-26,Davis Cup Finals SF: ITA vs CAN,Davis Cup Finals SF: ITA vs CAN,,D,RR,0,hard,0,SU55,SU87,SU87,
2022-M-DC-2022-FLS-M-ITA-CAN-01_20221126_2.0,2022-11-26,2022-11-26,Davis Cup Finals SF: ITA vs CAN,Davis Cup Finals SF: ITA vs CAN,,D,RR,0,hard,0,AG37,M0EJ,AG37,
2022-M-DC-2022-FLS-M-CAN-AUS-01_20221127_1.0,2022-11-27,2022-11-27,Davis Cup Finals F: CAN vs AUS,Davis Cup Finals F: CAN vs AUS,,D,RR,0,hard,0,KD46,SU55,SU55,
2022-M-DC-2022-FLS-M-CAN-AUS-01_20221127_2.0,2022-11-27,2022-11-27,Davis Cup Finals F: CAN vs AUS,Davis Cup Finals F: CAN vs AUS,,D,RR,0,hard,0,AG37,DH58,AG37,
2023-9900_20230102_1.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,CE77,GH92,GH92,97.0
2023-9900_20230102_2.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,C0AU,CG80,CG80,128.0
2023-9900_20230102_3.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,CE77,ME82,ME82,62.0
2023-9900_20230102_4.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,C0AU,RC91,RC91,
2023-9900_20230102_5.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,GH92,ME82,GH92,170.0
2023-9900_20230102_6.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,CG80,RC91,CG80,113.0
2023-9900_20230102_7.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,DC76,MW75,MW75,87.0
2023-9900_20230102_8.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,MJ08,RH16,RH16,71.0
2023-9900_20230102_9.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,DC76,M0EJ,M0EJ,108.0
2023-9900_20230102_10.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,BK40,RH16,BK40,86.0
2023-9900_20230102_11.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,M0EJ,MW75,M0EJ,
2023-9900_20230102_12.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,BK40,MJ08,BK40,115.0
2023-9900_20230102_13.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,E687,KB95,KB95,110.0
2023-9900_20230102_14.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,DH58,N771,N771,
2023-9900_20230102_15.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,E687,R772,E687,139.0
2023-9900_20230102_16.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,N409,N771,N771,164.0
2023-9900_20230102_17.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,KB95,R772,KB95,129.0
2023-9900_20230102_18.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,DH58,N409,DH58,162.0
2023-9900_20230102_19.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,O449,S0GD,O449,109.0
2023-9900_20230102_20.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,L0BV,Z355,L0BV,92.0
2023-9900_20230102_21.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,M0FH,TD51,TD51,80.0
2023-9900_20230102_22.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,FB98,L0BV,FB98,
2023-9900_20230102_23.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,O449,TD51,TD51,75.0
2023-9900_20230102_24.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,FB98,Z355,FB98,64.0
2023-9900_20230102_25.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,HH06,S0GR,HH06,
2023-9900_20230102_26.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,BK92,W367,W367,90.0
2023-9900_20230102_27.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,M0E1,S0GR,S0GR,131.0
2023-9900_20230102_28.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,BK92,HB71,HB71,129.0
2023-9900_20230102_29.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,HH06,M0E1,HH06,72.0
2023-9900_20230102_30.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,HB71,W367,HB71,99.0
2023-9900_20230102_31.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,BU13,KC33,KC33,87.0
2023-9900_20230102_32.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,D875,GB88,D875,102.0
2023-9900_20230102_33.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,KC33,PM13,KC33,67.0
2023-9900_20230102_34.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,D875,TE51,TE51,
2023-9900_20230102_35.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,BU13,S0KT,S0KT,133.0
2023-9900_20230102_36.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,GB88,TE51,TE51,78.0
2023-9900_20230102_37.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,E687,TD51,TD51,132.0
2023-9900_20230102_38.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,FB98,N771,N771,136.0
2023-9900_20230102_39.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,M0E1,M0EJ,M0EJ,57.0
2023-9900_20230102_40.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,BK40,HB71,BK40,116.0
2023-9900_20230102_41.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,GH92,S0KT,GH92,89.0
2023-9900_20230102_42.0,2023-01-02,2023-01-02,United Cup,United Cup,,A,RR,0,hard,0,CG80,TE51,TE51,151.0
2023-9900_20230102_43.0,2023-01-02,2023-01-08,United Cup,United Cup,,A,SF,0,hard,0,M0EJ,S0KT,M0EJ,62.0
2023-9900_20230102_44.0,2023-01-02,2023-01-08,United Cup,United Cup,,A,SF,0,hard,0,BK40,TE51,TE51,155.0
2023-9900_20230102_45.0,2023-01-02,2023-01-08,United Cup,United Cup,,A,SF,0,hard,0,TD51,Z09D,TD51,79.0
2023-9900_20230102_46.0,2023-01-02,2023-01-08,United Cup,United Cup,,A,SF,0,hard,0,FB98,HB71,FB98,104.0
2023-9900_20230102_47.0,2023-01-02,2023-01-10,United Cup,United Cup,,A,F,0,hard,0,M0EJ,TD51,TD51,34.0
2023-9900_20230102_48.0,2023-01-02,2023-01-10,United Cup,United Cup,,A,F,0,hard,0,BK40,FB98,FB98,135.0
2023-2843_20230102_1.0,2023-01-02,2023-01-02,Adelaide-1,Adelaide-1,,250,R32,0,hard,0,AG37,P09Z,P09Z,114.0
2023-2843_20230102_2.0,2023-01-02,2023-01-02,Adelaide-1,Adelaide-1,,250,R32,0,hard,0,G628,GC88,GC88,177.0
2023-2843_20230102_3.0,2023-01-02,2023-01-02,Adelaide-1,Adelaide-1,,250,R32,0,hard,0,GE33,MK66,MK66,40.0
2023-2843_20230102_4.0,2023-01-02,2023-01-02,Adelaide-1,Adelaide-1,,250,R32,0,hard,0,N732,R0DG,N732,125.0
2023-2843_20230102_5.0,2023-01-02,2023-01-02,Adelaide-1,Adelaide-1,,250,R32,0,hard,0,BD06,RE44,BD06,109.0
2023-2843_20230102_6.0,2023-01-02,2023-01-02,Adelaide-1,Adelaide-1,,250,R32,0,hard,0,K0AH,MC10,K0AH,116.0
